index,inchikey,smiles,homo,lumo,lumo_calib,homo_calib,PCE,PCE_calib
19987,GVCSTAKAUNJREJ-UHFFFAOYNA-N,FC1=NC2C=CC=C(c3ccnc(-c4sc(C5COc6nsnc6O5)c5c4SCCS5)n3)C2N=C1F,-5.94420045087205,-2.5794872281092,-3.00358335844431,-6.08646441823192,0.722627510078541,1.29836242807989
19988,WZNOTVJIDMAESO-UHFFFAOYNA-N,FC1=NC2C(c3ccnc(-c4scc5c4SCCS5)n3)=CC=C(C3COc4nsnc4O3)C2N=C1F,-5.75724545739423,-2.76643861210549,-3.12148689413057,-5.92096214363993,1.89990183056661,2.59732940858551
19989,KTMVWDJUZDTGBT-UHFFFAOYNA-N,N#Cc1ncnc(-c2cc3c(s2)-c2sc(C4COc5nsnc5O4)cc2C32OCCO2)n1,-6.18959337362984,-3.10351285804723,-3.42602948612177,-6.336519906308,1.20407227808457,1.68546279460929
19990,CNNRRMUNKVSJNK-UHFFFAOYNA-N,Fc1c(F)c(C2COc3nsnc3O2)c2nsnc2c1-c1cnc(C(F)(F)F)nc1,-6.76245356007592,-3.7118440550509,-4.0013693632554,-6.95283073941975,0.947537492177007,1.00820069467564
19991,KPXZXFVEIKHBGV-UHFFFAOYNA-N,Cn1c(=Cc2ncnc(C(=O)c3ncnc(C=c4c5cccc6cccc(c65)n4C)n3)n2)c2cccc3cccc1c32,-5.40788924273892,-2.64027987397523,-2.90608609680817,-5.44075111557826,0,0
19992,MGIDYLINZVVATH-UHFFFAOYNA-N,CN1C(=Cc2ncnc(C(=O)c3ncnc(C=C4N(C)c5ccccc5C4(C)C)n3)n2)C(C)(C)c2ccccc21,-5.47127832446693,-2.33626035100275,-2.700851857966,-5.49740267880535,0,0
19993,VGVPNFRBVOJKOH-UHFFFAOYNA-N,O=C(c1ncnc(C2COc3nsnc3O2)n1)c1ncnc(C2COc3nsnc3O2)n1,-6.56215732948909,-3.52713115277989,-3.89935540000481,-6.72026915435307,1.12428760554881,1.50115662617081
19994,YVTCXCNZLZWTLY-UHFFFAOYNA-N,Cn1c(=C(C#N)C#N)sc(=Cc2ncnc(C(=O)c3ncnc(C=c4sc(=C(C#N)C#N)n(C)c4=O)n3)n2)c1=O,-7.16645183116209,-4.05236963441269,-4.33413965349355,-7.11063528540641,0.575588765577856,1.0709760640056
19995,PWUUGPWCXFYZCF-UHFFFAOYNA-N,CN1C(=Cc2ncnc(C(=O)c3ncnc(C=C4Sc5ccccc5N4C)n3)n2)Sc2ccccc21,-5.41509840867165,-2.12271346977329,-2.57725636674742,-5.47360568617663,0,0
19996,VSEUKPJVRRFCTQ-UHFFFAOYNA-N,O=C(c1ncnc(-c2nc3ccccc3s2)n1)c1ncnc(-c2nc3ccccc3s2)n1,-6.78936004607261,-3.1610885997604,-3.5067515204949,-6.88161926885446,0.21684321127234,0.443264008080338
19997,XMWKDPSIFCWFKU-UHFFFAOYNA-N,Cc1oc(=O)c2ccccc2c1-c1ncnc(C(=O)c2ncnc(-c3c(C)oc(=O)c4ccccc34)n2)n1,-6.56158611323251,-3.31708836587652,-3.6251405956676,-6.66636083831967,0.729604062605304,1.029793637508
19998,NDUKNKPAEQNSMZ-UHFFFAOYNA-N,O=C(c1ncnc(-c2cncn2C(=O)n2ccnc2)n1)c1ncnc(-c2cncn2C(=O)n2ccnc2)n1,-6.99707461701583,-3.22202053968843,-3.53762224957465,-7.09291832851068,0.082659950394815,0.235867604192163
19999,JRGGAXQRMFJXJQ-UHFFFAOYNA-N,Nc1ccc(-c2ncnc(C(=O)c3ncnc(-c4ccc(N)cc4)n3)n2)cc1,-5.78394323208848,-2.4139832607518,-2.69444148596071,-5.90146509524455,0.758868273032829,1.06612955507134
20000,RPUFZFDJWOGCRH-UHFFFAOYNA-N,O=C(c1ncnc(-c2c(F)c(F)c(F)c(F)c2F)n1)c1ncnc(-c2c(F)c(F)c(F)c(F)c2F)n1,-7.51797733790905,-3.33775572219701,-3.57662808975787,-7.61288708561157,1.97786250668744E-06,0.001382950328414
20001,YECBKQBPQUBWBM-UHFFFAOYNA-N,Cc1oc2ccccc2c(=O)c1-c1ncnc(C(=O)c2ncnc(-c3c(C)oc4ccccc4c3=O)n2)n1,-6.70789529605925,-2.82325324362676,-3.13288773836295,-6.77426429468245,0.034677196990432,0.203581775305669
20002,XKMURPPEMHMDDM-UHFFFAOYNA-N,Cn1c(-c2ncnc(C(=O)c3ncnc(-c4nc(C#N)c(C#N)n4C)n3)n2)nc(C#N)c1C#N,-7.6400566583131,-3.83897652452158,-4.06476056156024,-7.69467719100364,0.044790366944106,0.115778701512257
20003,HVQTVZMKGBCITE-YNDYHMGXNA-N,N#Cc1cc2cc(-c3ncnc(C(=O)c4ncnc(-c5ccc6[nH]c(=O)c(C#N)cc6c5)n4)n3)ccc2[nH]c1=O,-6.97748204332926,-3.39700321240106,-3.72134184727799,-7.08808710382587,0.232834914531627,0.39525937708446
20004,HVIXGVKBNCXXSV-UHFFFAOYNA-N,Cc1c(-c2ncnc(C(=O)c3ncnc(-c4nc5ncccn5c4C)n3)n2)nc2ncccn12,-6.29324870125404,-2.85526700210524,-3.0165738773986,-6.34311507611891,0.51105718627605,0.679497679988072
20005,XXUKZODNVNEJQE-UHFFFAOYNA-N,O=C(c1ncnc(C=C2Sc3ccccc3S2)n1)c1ncnc(C=C2Sc3ccccc3S2)n1,-5.83006264456554,-2.60325568607121,-2.93569539556122,-5.92231707749644,1.05378076134759,1.80021015566533
20006,KJZPPHHMUNGRRW-UHFFFAOYNA-N,O=C(c1ncnc(-c2nc3sccc3s2)n1)c1ncnc(-c2nc3sccc3s2)n1,-6.58033841276567,-3.07165405599087,-3.43514983533443,-6.7294750365987,0.363277493281189,0.58787101556507
20007,DIAUWDLQAXGVLQ-UHFFFAOYNA-N,O=C(c1ncnc(-n2ccccc2=O)n1)c1ncnc(-n2ccccc2=O)n1,-6.14763635734512,-3.17735858170602,-3.48355009556447,-6.16172635633677,1.66614394264036,2.88003335441194
20008,HUBGXYINLVOHID-UHFFFAOYNA-N,O=C(c1ncnc(C(F)(F)F)n1)c1ncnc(C(F)(F)F)n1,-8.11712974449944,-3.74403973037049,-3.98384927637889,-8.20559079902062,2.77379921447432E-18,3.39379132709115E-08
20009,FGPDGUOGHLCKFD-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncnc(C(=O)c3ncnc(C=C4C(=O)N(C)C(=O)N(C)C4=O)n3)n2)C(=O)N(C)C1=O,-7.50718902243255,-3.26946411868791,-3.914866539059,-7.56851548651409,1.17997698132683E-08,0.115862366856211
20010,PNGZWTSPCKEUIJ-UHFFFAOYNA-N,O=C(c1ncnc(-c2ccncn2)n1)c1ncnc(-c2ccncn2)n1,-7.30723964309763,-3.30448649307561,-3.55512512889819,-7.41963455685264,0.003579193848909,0.029206856912597
20011,MCZLAUTVWRDORT-UHFFFAOYNA-N,N#Cc1sc(C#Cc2ncnc(C(=O)c3ncnc(C#Cc4sc(C#N)c(F)c4F)n3)n2)c(F)c1F,-7.32825671045493,-3.71237061488575,-3.98017007009288,-7.41931804191682,0.163363256270509,0.254951093792791
20012,PDHHYWGPEHOYJU-UHFFFAOYNA-N,CN1C(=Cc2ncnc(C(=O)c3ncnc(C=C4Oc5ccccc5N4C)n3)n2)Oc2ccccc21,-5.47608961367303,-1.98754100164437,-2.34385852482864,-5.49642758187264,0,0
20013,JVLRKPPNIUOEJE-UHFFFAOYNA-N,O=C(c1ncnc(-c2nc3ccsc3s2)n1)c1ncnc(-c2nc3ccsc3s2)n1,-6.59572388901415,-3.09356711636576,-3.51934618020203,-6.73904508420394,0.373832741360831,0.680630837650061
20014,ZQTRHSWFQWGSFP-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncnc(C(=O)c3ncnc(C=C4SC(=S)N(C)C4=O)n3)n2)SC1=S,-6.60616024717281,-3.63808001353398,-4.03139156353807,-6.65916837059657,1.26688684998609,2.14104208291909
20015,MYXLAMMRFSBGPY-QWOVJGMINA-N,C[Si]1(C)C(c2ncnc(C(=O)O)n2)=C2OCCOC2=C1C1COc2nsnc2O1,-6.51802441030984,-2.94131611999332,-3.19655745640764,-6.64268970869324,0.301387687034656,0.420213850640789
20016,HOIGYUOLXZUSPC-UHFFFAOYNA-N,O=C(c1ncnc(N2C(=O)c3ccccc3C2=O)n1)c1ncnc(N2C(=O)c3ccccc3C2=O)n1,-7.25794995760577,-2.98208339216184,-3.41333672432167,-7.29516745964069,6.15906557127453E-11,0.025689618093668
20017,JMVZNRTYGUNFAU-UHFFFAOYNA-N,N#Cc1ncnc(C(=O)c2ncnc(C#N)n2)n1,-8.30997859763794,-3.96235581186206,-4.1829172733431,-8.34516871071567,1.80153209924547E-16,2.79317839987169E-06
20018,CHLVFFNYXNFKEJ-UHFFFAOYNA-N,O=C(c1ncnc(-c2nccn2C(=O)n2ccnc2)n1)c1ncnc(-c2nccn2C(=O)n2ccnc2)n1,-6.93743429952836,-3.36955687845076,-3.76420237905692,-7.05547332422915,0.251443823874574,0.477578166165945
20019,UUIWJQNCLCEUDF-UHFFFAOYNA-N,N#Cc1cnc(-c2ncnc(C(=O)c3ncnc(-c4ncc(C#N)s4)n3)n2)s1,-7.68415609316099,-3.71399169008416,-4.01403782873966,-7.76256400239118,0.005709586052573,0.061081267199647
20020,MSRYYOGXTKUBEC-FQFUPTBWNA-N,O=C(O)c1ncnc(C(=O)c2ncnc(C(=O)O)n2)n1,-8.00164119521264,-3.89888469670469,-4.15106886474703,-8.09499870501186,8.87139373350387E-05,0.006186395145637
20021,OFABUPXXTSKJCE-UHFFFAOYNA-N,O=C(c1ncnc(C2CSc3cscc3S2)n1)c1ncnc(C2CSc3cscc3S2)n1,-5.80187064533236,-3.20330574973662,-3.55631695377881,-5.93267625906026,4.09138839772803,5.10668649951035
20022,HFPSNZYFHIIRON-UHFFFAOYNA-N,O=C(c1ncnc(C2COc3cscc3S2)n1)c1ncnc(C2COc3cscc3S2)n1,-5.87824114861447,-3.23873125613202,-3.50894800033178,-5.98955383200188,3.63682395381687,4.33825678421732
20023,YYQFONDOPRTSIN-UHFFFAOYNA-N,CC1(C)SC(=C(C#N)C#N)C(C#N)=C1c1ncnc(C(=O)c2ncnc(C3=C(C#N)C(=C(C#N)C#N)SC3(C)C)n2)n1,-7.07788809289267,-4.35839885249209,-4.52570565357075,-7.07531474695879,1.19393631973915,1.37085334222447
20024,RFRVCUSHCPRTKN-LQFNOIFHNA-N,CN1C=C2C(=O)N(C)C(c3scc(C4COc5nsnc5O4)c3C(=O)O)=C2C1=O,-5.84839376799064,-3.16936273070988,-3.48494789747133,-5.88173106931448,3.43982186863256,5.17230622351212
20025,NUAZMRJHLKMDFD-UHFFFAOYNA-N,O=C(c1ncnc(-c2ccc3nsnc3c2)n1)c1ncnc(-c2ccc3nsnc3c2)n1,-7.0045342134802,-3.29623787350149,-3.52036898926657,-7.1921590676601,0.131806194203477,0.141914881604187
20026,KKWRRBMWJDLDSJ-UHFFFAOYNA-N,Cn1c(-c2ncnc(C(=O)c3ncnc(-c4c5ccc6cccc7ccc(c5c67)n4C)n3)n2)c2ccc3cccc4ccc1c2c34,-5.38794320066646,-2.77701756837886,-3.07980881397323,-5.42593960342692,0,0
20027,FZQXWGYVERGISD-UHFFFAOYNA-N,N#Cc1noc(C#N)c1C(=O)Oc1ncnc(C(=O)c2ncnc(OC(=O)c3c(C#N)noc3C#N)n2)n1,-8.10731279308819,-3.94813470633122,-4.32372232285764,-8.19139583121023,5.40357167219157E-06,0.014676030703102
20028,BOBLLFWASRBJDK-WUPVYKDLNA-N,O=C(c1ncnc(-c2c(F)c(F)c(C(=O)O)c(F)c2F)n1)c1ncnc(-c2c(F)c(F)c(C(=O)O)c(F)c2F)n1,-7.39568778638374,-3.41009474255734,-3.60986330619575,-7.48874338872284,0.005300854108546,0.024324117690681
20029,NGHWAFPJFUOCDK-UHFFFAOYNA-N,C[Si]1(C)c2ccsc2-c2sc(-c3nccc(-c4cc(F)c(C5COc6nsnc6O5)c5nsnc45)n3)cc21,-5.57746615735656,-3.37570425919881,-3.71866942972468,-5.79788829584996,0,7.54788045888583
20030,KMMOAAINZQHOCZ-UHFFFAOYNA-N,N#CC(C#N)=C1c2cc(-c3cnc(-c4c(C#N)csc4C#N)nc3)sc2-c2sc(C3COc4nsnc4O3)cc21,-6.476309511,-4.2219749430234,-4.51209808934298,-6.6298444826812,3.59357503051691,3.02429926310089
20031,MMTLIYLVABPVSR-UHFFFAOYNA-N,N#CC(C#N)=C1c2ccsc2-c2sc(-c3cnc(-c4c(C#N)sc(C5COc6nsnc6O5)c4C#N)nc3)cc21,-6.37182847220303,-4.08873661144738,-4.42408668419192,-6.53696691619422,3.96482133966769,3.49746365888788
20032,PUQUAVUANIUUAV-UHFFFAOYNA-N,N#CC(C#N)=C1C=COC(c2c(-c3sc(C4COc5nsnc5O4)c4c3OCCS4)sc3ccc(C#N)cc23)=C1,-6.40693736340075,-3.02986033218879,-3.40997996010217,-6.55861407397416,0.575941805841315,0.856458945789437
20033,VAMLBVKZNLSKBY-UHFFFAOYNA-N,N#CC(C#N)=C1C=C(c2c(-c3scc4c3OCCS4)sc3ccc(C#N)cc23)OC(C2COc3nsnc3O2)=C1,-6.21133164119266,-3.05785488688533,-3.3058560035897,-6.3435253478227,1.02889967556724,1.28245521633859
20034,XGGRNKJXNPEONA-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(C3COc4nsnc4O3)n2)c(C#N)c1-c1ccnc(C2COc3nsnc3O2)n1,-6.47326398632448,-3.82644011798452,-4.30502164175557,-6.63534220838429,2.45714615669584,2.87185860552213
20035,MAMPBEYQFLSULP-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(-c3nc4ccccc4s3)n2)c(C#N)c1-c1ccnc(-c2nc3ccccc3s2)n1,-6.53750370928895,-3.39679745662794,-3.81858526214412,-6.67962651465663,0.878425908400427,1.45622953686991
20036,NTCLHAAZCZQMPL-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(-c3ccc(N)cc3)n2)c(C#N)c1-c1ccnc(-c2ccc(N)cc2)n1,-5.47070283255879,-3.01924913144121,-3.40347346797204,-5.63538141087519,0,0
20037,NXNOSIKVWQYRRP-UHFFFAOYNA-N,N#CC(C#N)=C1C=C(c2ncc(-c3c(C#N)csc3C#N)cn2)SC(C2COc3nsnc3O2)=C1,-6.5035208955,-3.755171061,-4.07808801952043,-6.64973049189381,2.03935112593339,2.33927243532945
20038,OZEDGKWTMPHRBS-UHFFFAOYNA-N,Cn1c(-c2nccc(-c3sc(C#N)c(-c4ccnc(-c5nc(C#N)c(C#N)n5C)n4)c3C#N)n2)nc(C#N)c1C#N,-7.23836232289038,-3.76806062672299,-4.12720253591453,-7.35925026269307,0.274553518660851,0.407004885449832
20039,JCZOXNIYUVHWJA-LQFNOIFHNA-N,O=C(O)c1ccsc1-c1nccc(-c2ncc(C3COc4nsnc4O3)nn2)n1,-6.57188859603598,-2.96445066143367,-3.40719159125198,-6.7363000737208,0.263317499787938,0.545321804727969
20040,FIZYZPJWIYQFCL-UHFFFAOYNA-N,Cc1c(-c2nccc(-c3sc(C#N)c(-c4ccnc(-c5nc6ncccn6c5C)n4)c3C#N)n2)nc2ncccn12,-6.02412723985302,-3.02211688336453,-3.3512500691802,-6.1172240813201,1.65638356890512,2.52565412238154
20041,ODEIITIGQNQYRB-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(-c3nc4sccc4s3)n2)c(C#N)c1-c1ccnc(-c2nc3sccc3s2)n1,-6.25305371298037,-3.30639421910668,-3.78024772432816,-6.42515275653811,1.64597138819029,2.54626757465514
20042,VOBUUOFZQADPNO-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(-n3ccccc3=O)n2)c(C#N)c1-c1ccnc(-n2ccccc2=O)n1,-6.12221959606765,-3.29359963653489,-3.73881667856736,-6.19035034859113,2.22435010359409,3.9253100386604
20043,VOMKOVBQICYPAX-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(C(F)(F)F)n2)c(C#N)c1-c1ccnc(C(F)(F)F)n1,-7.76663702747696,-3.82600554262359,-4.16516631213123,-7.89208629608123,0.009216860198465,0.06161801592259
20044,RXOJEHKVYPIMHA-UHFFFAOYNA-N,O=C(c1ccoc1)c1sccc1-c1ncnc(-c2nccc(C3COc4nsnc4O3)n2)n1,-6.67458416807334,-2.66715909049878,-3.00453734344051,-6.7667901790779,0.004244793760022,0.107659199226476
20045,LQEGRRNQDZXJRR-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(-c3ccncn3)n2)c(C#N)c1-c1ccnc(-c2ccncn2)n1,-6.99575036926323,-3.57880804271088,-3.92993423814048,-7.13014243586459,0.366870665942755,0.523557589797688
20046,AQAVGXPQRNFMSW-UHFFFAOYNA-N,CN1C(=Cc2nccc(-c3sc(C#N)c(-c4ccnc(C=C5Oc6ccccc6N5C)n4)c3C#N)n2)Oc2ccccc21,-5.15327172905514,-2.6921975264694,-3.10406502487802,-5.24940104179071,0,0
20047,VBGGEXVQEHKAOT-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(-c3nc4ccsc4s3)n2)c(C#N)c1-c1ccnc(-c2nc3ccsc3s2)n1,-6.26357868471722,-3.35398478154312,-3.86118796308726,-6.410953488857,1.78826286511876,2.95707180777366
20048,KCPSEFIJAVKESC-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(N3C(=O)c4ccccc4C3=O)n2)c(C#N)c1-c1ccnc(N2C(=O)c3ccccc3C2=O)n1,-7.23690286528414,-3.31948513629594,-3.68882650128339,-7.32912332137932,0.016569659944483,0.150026843759979
20049,GWWDFKJPOBBNAP-UHFFFAOYNA-N,N#Cc1nccc(-c2sc(C#N)c(-c3ccnc(C#N)n3)c2C#N)n1,-7.94730653170892,-3.97915096215333,-4.47507955495876,-8.10762315427659,0.004617276814103,0.068145964979343
20050,WTLKJDTVWQNCLU-UHFFFAOYNA-N,N#Cc1ccc2sc(-c3nc4ccccc4o3)c(-c3c4c(c(C5COc6nsnc6O5)c5cscc35)N=S=N4)c2c1,-5.80056437389342,-3.69620881660659,-3.962808169092,-5.97619850304106,7.38290709645491,6.86909980125261
20051,BIHYZOLPLVHBOB-UHFFFAOYNA-N,N#Cc1cnc(-c2nccc(-c3sc(C#N)c(-c4ccnc(-c5ncc(C#N)s5)n4)c3C#N)n2)s1,-7.24907436234952,-3.76115235662177,-4.23505263499736,-7.40562078260918,0.259264079320785,0.420993659077425
20052,PDSMNUXLSIBENS-HPRFPMAVNA-N,N#Cc1sc(-c2ccnc(C(=O)O)n2)c(C#N)c1-c1ccnc(C(=O)O)n1,-7.74966357282979,-3.88618857757341,-4.31736466873902,-7.83665683025722,0.022947888658714,0.135222895051301
20053,WOXKDLCMARPOGG-UHFFFAOYNA-N,O=C(c1ccoc1)c1sccc1-c1ccnc(-c2cnc(C3COc4nsnc4O3)nn2)n1,-6.44456557762209,-2.7591939863401,-3.12578059991687,-6.57238396286811,0.194399416071967,0.435838916657283
20054,LFWSBQHSLTYKNP-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(C3COc4cscc4S3)n2)c(C#N)c1-c1ccnc(C2COc3cscc3S2)n1,-5.66607490220167,-3.62440860002625,-4.05011129922843,-5.78853449432985,0,9.52198724747784
20055,XROYGRBDWVPDGQ-BEFZCSJLNA-N,N#Cc1sc(-c2ccnc(-c3nc4ccccc4[nH]3)n2)c(C#N)c1-c1ccnc(-c2nc3ccccc3[nH]2)n1,-6.20666074311237,-3.7463424117411,-4.19567426709306,-6.39480173307086,3.8312756078479,4.06752858733027
20056,RSJSHDXAUZDMQQ-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(-c3ccc4nsnc4c3)n2)c(C#N)c1-c1ccnc(-c2ccc3nsnc3c2)n1,-6.6566201775878,-3.57202444591892,-3.90913396124891,-6.85516859697979,0.92151507896035,1.09284406185151
20057,DWQOGHMFLLMXCG-KTSXDLBNNA-N,CN1C(=Cc2ncc(-c3nccc(-c4nocc4C(=O)O)n3)nn2)C(c2ccccc2)(c2ccccc2)c2ccccc21,-5.65996551290959,-2.69392123356734,-2.93982684231992,-5.6691820229806,0,0
20058,DGMMKGZFOXBKMH-KWUTYCTDNA-N,O=C(O)c1ccc(C(=C(c2ccc(C(=O)O)cc2)C2COc3nsnc3O2)c2nccc(C(=O)O)n2)cc1,-6.68044160521804,-3.00773329125349,-3.41261102419634,-6.81680125029117,0.187970342591767,0.42569661934744
20059,FKSPOBFMAYABEW-UHFFFAOYNA-N,N#Cc1sc(C2COc3nsnc3O2)c(C#N)c1-c1cnc(-c2c3ccsc3nc3sc(F)c(F)c23)nc1,-6.18749967887721,-3.24713278402447,-3.50854218047103,-6.36700763895207,1.73406146998829,1.80856971206563
20060,BSYCQBDKFJNHSC-UHFFFAOYNA-N,N#Cc1csc(C#N)c1-c1cnc(-c2c3cc(C4COc5nsnc5O4)sc3nc3sc(F)c(F)c23)nc1,-6.3519529101456,-3.16425159806397,-3.38379125178664,-6.54192488086166,0.890887252625727,0.8597324658327
20061,AABOYSYWABAFQG-UHFFFAOYNA-N,O=C(c1ccc(-c2cncnn2)s1)c1cocc1-c1occc1C(=O)c1ccc(C2COc3nsnc3O2)s1,-6.44072412028211,-2.9390366890441,-3.38266612513883,-6.58328460942824,0.402624401296489,0.768438162801477
20062,QPWBEBSCELLBIW-UHFFFAOYNA-N,O=C(c1ccc(-c2cnc(C3COc4nsnc4O3)nn2)s1)c1cocc1-c1occc1C(=O)c1cccs1,-6.33618949367418,-3.11804427572459,-3.56044200257323,-6.48230189956844,0.853431768488892,1.52265497480137
20063,LXNWQNQDBZLCIL-UHFFFAOYNA-N,FC1=NC2C=CC=C(c3nccc(-c4c(F)cc(C5COc6nsnc6O5)c5nsnc45)n3)C2N=C1F,-6.34340891800695,-3.40076807089647,-3.74372223504533,-6.52696845426066,1.59027726942697,1.86772000039244
20064,XXVVNBISSULDCV-UHFFFAOYNA-N,FC1=NC2C(c3nccc(-c4c(F)ccc5nsnc45)n3)=CC=C(C3COc4nsnc4O3)C2N=C1F,-6.44224352356727,-3.19832343179887,-3.45768536418136,-6.59813347974874,0.778205113122707,0.847022998798543
20065,BZRSSDCPRLLFME-UHFFFAOYNA-N,O=C(c1cccs1)c1ccoc1-c1cnc(-c2nc3ccc(C4COc5nsnc5O4)cc3o2)nc1,-6.42054684262267,-2.85864134154333,-3.22373756657319,-6.63118285878981,0.332054158856432,0.466321798241449
20066,LBOYPABNIHIABN-UHFFFAOYNA-N,O=C(c1ccc(C2COc3nsnc3O2)s1)c1ccoc1-c1cnc(-c2nc3ccccc3o2)nc1,-6.33723718643908,-2.93659248870102,-3.27491458900541,-6.49109112410913,0.554013773478119,0.793465336088718
20067,SHKCVCNCHRUNTE-QFRJJNLZNA-N,CN1C(=O)C(=Cc2scc(-c3c4c(=O)n(C)c(=O)c4c(-c4csc(C=C5C(=O)N(C)C(=O)N(C)C5=O)c4C(=O)O)c4c5cccc6cccc(c34)c65)c2C(=O)O)C(=O)N(C)C1=O,-6.40382499569088,-3.25373032235011,-3.6252901847084,-6.3577516348533,0.935642267211592,2.303906291104
20068,DLPJDNWDGWLDIK-UHFFFAOYNA-N,Cc1nc2c(C#N)sc(C(=C(c3ccc(C#N)cc3)c3sc(C#N)c4nc(C)c(C)nc34)c3ccc(C#N)cc3)c2nc1C,-6.18779563943409,-3.73573304743515,-4.08388369606457,-6.32813460341407,3.93420245458133,4.24733478198642
20069,XNHHKVSPCXOQEX-HXTKINSTNA-N,O=C(O)c1c(-c2nccc(-c3ccc4ncoc4c3)n2)noc1C1COc2nsnc2O1,-6.64901155779894,-2.45750018994034,-2.80070567704007,-6.77181058784979,1.0476770069603E-06,0.009471818244675
20070,CFIZATOCYVMEEP-SREBMQDQNA-N,N#Cc1sc(C2COc3nsnc3O2)c(C#N)c1-c1cocc1C(=O)c1ccc(-c2cscc2C(=O)O)s1,-6.48867778918457,-2.59427804936153,-2.83346588632569,-6.53815199510815,0.032778832002608,0.171495550628312
20071,HPGFWBYSPAKJAW-SREBMQDQNA-N,N#Cc1csc(C#N)c1-c1cocc1C(=O)c1ccc(-c2csc(C3COc4nsnc4O3)c2C(=O)O)s1,-6.41717870210379,-2.74555593655445,-3.07974269287287,-6.52304052118882,0.21152449416172,0.453213564880996
20072,GKNLGZRITVKYRG-OKPOJWAQNA-N,CN1C(=O)C2=C(c3cscc3C(=O)O)N(C)C(=O)C2=C1c1ccc2nc(C3COc4nsnc4O3)oc2c1,-5.44692774089041,-2.91036097765168,-3.13411498658628,-5.52482261902248,0,0
20073,RZMOYXUCOMBCHB-OKPOJWAQNA-N,CN1C(=O)C2=C(c3csc(C4COc5nsnc5O4)c3C(=O)O)N(C)C(=O)C2=C1c1ccc2ncoc2c1,-5.54119634475592,-2.96363267915335,-3.29145202077092,-5.62889690020406,0,0
20074,IJQCFIWSDSVQIZ-UHFFFAOYNA-N,c1cc(-c2cnc(C3COc4nsnc4O3)nn2)nc(-c2scc3c2OCCS3)n1,-6.01507023344436,-2.92965618185109,-3.38748389533686,-6.21980522112221,1.30892444555856,2.07803152960755
20075,WOPLFJVCQDEKPW-UHFFFAOYNA-N,c1ncc(-c2ccnc(-c3sc(C4COc5nsnc5O4)c4c3OCCS4)n2)nn1,-6.2443191260767,-2.72091167992086,-3.12592420482864,-6.42648083161361,0.403865981519429,0.688593289085045
20076,XOGBXCDVGFZHFM-LBOYIXSDNA-N,O=C(O)c1c(-c2ncnc(-c3c(F)c(F)cc(F)c3F)n2)noc1C1COc2nsnc2O1,-6.75319029640805,-2.88552571909911,-3.07712178933414,-6.87854614165107,0.041866066092958,0.071850730062408
20077,BFQHQNUQLSTTRL-LBOYIXSDNA-N,O=C(O)c1conc1-c1ncnc(-c2c(F)c(F)c(C3COc4nsnc4O3)c(F)c2F)n1,-6.72147412881011,-2.86844148756516,-3.03819338889032,-6.87831707019087,0.047987801658276,0.049255153183543
20078,SHMWFKYEJPWMEX-UHFFFAOYNA-N,O=C(c1ccc(C2COc3nsnc3O2)s1)c1ccoc1-c1ccnc(C(F)(F)F)n1,-6.63818457545604,-2.80947530741649,-3.20934902982665,-6.80330104482603,0.060934365765433,0.242459626767871
20079,YQXOBMVJLBSWKZ-SREBMQDQNA-N,N#CC(=C(c1cccs1)c1noc(C(=C(C#N)c2cccs2)c2cccs2)c1C(=O)O)c1cccs1,-5.99266006646875,-2.92585502008916,-3.34889376220345,-6.13338436688292,1.41640443605436,2.4114353472822
20080,IFDRMQHDSGESMW-NVZYQCABNA-N,O=C(O)C(=C(c1cccs1)c1noc(C(=C(C(=O)O)c2cccs2)c2cccs2)c1C(=O)O)c1cccs1,-5.85205180147422,-2.55290550674773,-2.92502830116286,-6.01419687347823,0.888472559670251,1.31171549926779
20081,FDJQXTNIPPPGJV-JGQOHXQGNA-N,Cn1c(=O)c2c(C=Cc3ccnc(C4COc5nsnc5O4)n3)c3c4ccc(C#N)c5cccc(c3c(C(=O)O)c2c1=O)c54,-6.60041290105676,-3.34721053481714,-3.68268359666795,-6.62587682595746,0.703767465680776,1.3264381519679
20082,FWVCTEWMIFGDAM-UHFFFAOYNA-N,c1ccc2c(c1)sc1cc(-c3nccc(-c4ccc5nc(C6COc7nsnc7O6)oc5c4)n3)cc3ccn2c31,-5.22270442567599,-2.30744307509909,-2.72710619665843,-5.39009735658128,0,0
20083,ITSRSORAHWLWOS-UHFFFAOYNA-N,c1cc(-c2ccc3ncoc3c2)nc(-c2cc3ccn4c5ccc(C6COc7nsnc7O6)cc5sc(c2)c34)n1,-5.38051629752382,-2.13357306479161,-2.56183329086694,-5.57523431683511,0,0
